timestamp,message
2021-11-04 08:59:26.530,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:59:28.118,!E TRIAL_EVENT_VAR reward
2021-11-04 08:59:31.110,TRIAL_END
2021-11-04 08:59:32.333,TRIALID 282
2021-11-04 08:59:33.833,!V TRIAL_VAR transitions stable
2021-11-04 08:59:34.335,!V TRIAL_VAR stake 1
2021-11-04 08:59:35.188,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:59:36.341,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:59:36.754,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:59:38.343,!E TRIAL_EVENT_VAR reward
2021-11-04 08:59:41.333,TRIAL_END
2021-11-04 08:59:42.961,TRIALID 283
2021-11-04 08:59:44.463,!V TRIAL_VAR transitions stable
2021-11-04 08:59:44.965,!V TRIAL_VAR stake 5
2021-11-04 08:59:45.794,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:59:46.970,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:59:47.250,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:59:48.971,!E TRIAL_EVENT_VAR reward
2021-11-04 08:59:51.961,TRIAL_END
2021-11-04 08:59:53.588,TRIALID 284
2021-11-04 08:59:55.089,!V TRIAL_VAR transitions stable
2021-11-04 08:59:55.590,!V TRIAL_VAR stake 5
2021-11-04 08:59:56.395,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:59:57.595,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:59:57.946,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:59:59.596,!E TRIAL_EVENT_VAR reward
2021-11-04 09:00:02.588,TRIAL_END
2021-11-04 09:00:04.013,TRIALID 285
2021-11-04 09:00:05.515,!V TRIAL_VAR transitions stable
2021-11-04 09:00:06.016,!V TRIAL_VAR stake 1
2021-11-04 09:00:06.826,!E TRIAL_EVENT_VAR response_1
2021-11-04 09:00:08.021,!E TRIAL_EVENT_VAR monster_show
2021-11-04 09:00:08.306,!E TRIAL_EVENT_VAR response_2
2021-11-04 09:00:10.023,!E TRIAL_EVENT_VAR reward
2021-11-04 09:00:13.013,TRIAL_END
2021-11-04 09:00:14.641,TRIALID 286
2021-11-04 09:00:16.142,!V TRIAL_VAR transitions stable
2021-11-04 09:00:16.644,!V TRIAL_VAR stake 5
2021-11-04 09:00:17.355,!E TRIAL_EVENT_VAR response_1
2021-11-04 09:00:18.648,!E TRIAL_EVENT_VAR monster_show
2021-11-04 09:00:19.010,!E TRIAL_EVENT_VAR response_2
2021-11-04 09:00:20.649,!E TRIAL_EVENT_VAR reward
2021-11-04 09:00:23.641,TRIAL_END
2021-11-04 09:00:25.264,TRIALID 287
2021-11-04 09:00:26.765,!V TRIAL_VAR transitions stable
2021-11-04 09:00:27.266,!V TRIAL_VAR stake 5
2021-11-04 09:00:28.066,!E TRIAL_EVENT_VAR response_1
2021-11-04 09:00:29.271,!E TRIAL_EVENT_VAR monster_show
2021-11-04 09:00:30.034,!E TRIAL_EVENT_VAR response_2
2021-11-04 09:00:31.271,!E TRIAL_EVENT_VAR reward
2021-11-04 09:00:34.264,TRIAL_END
2021-11-04 09:00:35.888,TRIALID 288
2021-11-04 09:00:37.389,!V TRIAL_VAR transitions stable
2021-11-04 09:00:37.890,!V TRIAL_VAR stake 1
2021-11-04 09:00:39.115,!E TRIAL_EVENT_VAR response_1
2021-11-04 09:00:39.897,!E TRIAL_EVENT_VAR monster_show
2021-11-04 09:00:40.474,!E TRIAL_EVENT_VAR response_2
2021-11-04 09:00:41.898,!E TRIAL_EVENT_VAR reward
2021-11-04 09:00:44.888,TRIAL_END
2021-11-04 09:00:46.516,TRIALID 289
2021-11-04 09:00:48.017,!V TRIAL_VAR transitions stable
2021-11-04 09:00:48.518,!V TRIAL_VAR stake 1
2021-11-04 09:00:49.322,!E TRIAL_EVENT_VAR response_1
2021-11-04 09:00:50.522,!E TRIAL_EVENT_VAR monster_show
2021-11-04 09:00:51.082,!E TRIAL_EVENT_VAR response_2
2021-11-04 09:00:52.522,!E TRIAL_EVENT_VAR reward
2021-11-04 09:00:55.516,TRIAL_END
2021-11-04 09:00:57.137,TRIALID 290
2021-11-04 09:00:58.638,!V TRIAL_VAR transitions stable
2021-11-04 09:00:59.139,!V TRIAL_VAR stake 5
2021-11-04 09:00:59.739,!E TRIAL_EVENT_VAR response_1
2021-11-04 09:01:01.144,!E TRIAL_EVENT_VAR monster_show
2021-11-04 09:01:01.258,!E TRIAL_EVENT_VAR response_2
2021-11-04 09:01:03.146,!E TRIAL_EVENT_VAR reward
2021-11-04 09:01:06.137,TRIAL_END
2021-11-04 09:01:07.561,TRIALID 291
2021-11-04 09:01:09.062,!V TRIAL_VAR transitions stable
2021-11-04 09:01:09.563,!V TRIAL_VAR stake 5
2021-11-04 09:01:10.394,!E TRIAL_EVENT_VAR response_1
2021-11-04 09:01:11.569,!E TRIAL_EVENT_VAR monster_show
2021-11-04 09:01:12.137,!E TRIAL_EVENT_VAR response_2
2021-11-04 09:01:13.570,!E TRIAL_EVENT_VAR reward
2021-11-04 09:01:16.561,TRIAL_END
2021-11-04 09:01:17.384,TRIALID 292
2021-11-04 09:01:18.885,!V TRIAL_VAR transitions stable
2021-11-04 09:01:19.386,!V TRIAL_VAR stake 1
2021-11-04 09:01:20.714,!E TRIAL_EVENT_VAR response_1
2021-11-04 09:01:21.390,!E TRIAL_EVENT_VAR monster_show
2021-11-04 09:01:21.969,!E TRIAL_EVENT_VAR response_2
2021-11-04 09:01:23.391,!E TRIAL_EVENT_VAR reward
2021-11-04 09:01:26.384,TRIAL_END
2021-11-04 09:01:27.408,TRIALID 293
2021-11-04 09:01:28.908,!V TRIAL_VAR transitions stable
2021-11-04 09:01:29.409,!V TRIAL_VAR stake 5
2021-11-04 09:01:30.210,!E TRIAL_EVENT_VAR response_1
2021-11-04 09:01:31.414,!E TRIAL_EVENT_VAR monster_show
2021-11-04 09:01:31.881,!E TRIAL_EVENT_VAR response_2
2021-11-04 09:01:33.415,!E TRIAL_EVENT_VAR reward
2021-11-04 09:01:36.408,TRIAL_END
2021-11-04 09:01:37.027,TRIALID 294
2021-11-04 09:01:38.528,!V TRIAL_VAR transitions stable
2021-11-04 09:01:39.028,!V TRIAL_VAR stake 5
2021-11-04 09:01:39.890,!E TRIAL_EVENT_VAR response_1
2021-11-04 09:01:41.034,!E TRIAL_EVENT_VAR monster_show
2021-11-04 09:01:41.850,!E TRIAL_EVENT_VAR response_2
2021-11-04 09:01:43.035,!E TRIAL_EVENT_VAR reward
2021-11-04 09:01:46.027,TRIAL_END
